ArrayTaskID	BurnInType	GenomeSize	ScalingFactor	BurnInRep	DomCoeff	SimRep
3559	10	1e7	10	1	0.5	5
3560	10	1e7	10	2	0.5	5
3561	10	1e7	5	1	0.5	5
3562	10	1e7	5	2	0.5	5
3563	10	1e7	1	1	0.5	5
3564	10	1e7	1	2	0.5	5
3565	20	1e6	10	1	0.5	5
3566	20	1e6	10	2	0.5	5
3567	20	1e6	5	1	0.5	5
3568	20	1e6	5	2	0.5	5
3569	20	1e6	1	1	0.5	5
3570	20	1e6	1	2	0.5	5
3571	20	1e7	10	1	0.5	5
3572	20	1e7	10	2	0.5	5
3573	20	1e7	5	1	0.5	5
3574	20	1e7	5	2	0.5	5
3575	20	1e7	1	1	0.5	5
3576	20	1e7	1	2	0.5	5
3577	Coal	1e6	10	1	0.5	5
3578	Coal	1e6	10	2	0.5	5
3579	Coal	1e6	5	1	0.5	5
3580	Coal	1e6	5	2	0.5	5
3581	Coal	1e6	1	1	0.5	5
3582	Coal	1e6	1	2	0.5	5
3583	Coal	1e7	10	1	0.5	5
3584	Coal	1e7	10	2	0.5	5
3585	Coal	1e7	5	1	0.5	5
3586	Coal	1e7	5	2	0.5	5
3587	Coal	1e7	1	1	0.5	5
3588	Coal	1e7	1	2	0.5	5
3589	Recap	1e6	10	1	0.5	5
3590	Recap	1e6	10	2	0.5	5
3591	Recap	1e6	5	1	0.5	5
3592	Recap	1e6	5	2	0.5	5
3593	Recap	1e6	1	1	0.5	5
3594	Recap	1e6	1	2	0.5	5
3595	Recap	1e7	10	1	0.5	5
3596	Recap	1e7	10	2	0.5	5
3597	Recap	1e7	5	1	0.5	5
3598	Recap	1e7	5	2	0.5	5
3599	Recap	1e7	1	1	0.5	5
3600	Recap	1e7	1	2	0.5	5
